partition,pair_key,distance_bin,distance_bin_nm,distance_mid_nm,near_pair_count,connected_near_pair_count,syn_count_sum,connected_syn_count_sum,fraction_connected,fraction_ci_low,fraction_ci_high
pre_neuropil,LA_L | PLP_L,13,1300-1400,1350.0,63,0,0.0,0.0,0.0,0.0,0.057473190348525466
pre_neuropil,LA_R | PLP_R,14,1400-1500,1450.0,239,2,2.0,2.0,0.008368200836820083,0.0022978221357475535,0.029993185665222296
pre_neuropil,MB_ML_L | ME_L,13,1300-1400,1350.0,119,2,2.0,2.0,0.01680672268907563,0.004621078613443862,0.059213974007166756
pre_neuropil,MB_ML_R | MB_VL_L,5,500-600,550.0,82,8,10.0,10.0,0.0975609756097561,0.05026808709378501,0.18087392330676672
pre_neuropil,MB_ML_R | SPS_R,12,1200-1300,1250.0,121,2,3.0,3.0,0.01652892561983471,0.004544498317862633,0.058267897550181344
pre_neuropil,MB_ML_R | SPS_R,15,1500-1600,1550.0,156,2,2.0,2.0,0.01282051282051282,0.003522843269481466,0.04553572471282101
pre_neuropil,MB_VL_R | SIP_R,14,1400-1500,1450.0,66,1,1.0,1.0,0.015151515151515152,0.0026795715344567483,0.08096112398225534
pre_neuropil,MB_VL_R | SLP_R,14,1400-1500,1450.0,146,4,4.0,4.0,0.0273972602739726,0.010704549974353546,0.06832290301600426
pre_neuropil,ME_R | SIP_R,18,1800-1900,1850.0,95,1,1.0,1.0,0.010526315789473684,0.0018605283639709924,0.05724009323665061
pre_neuropil,ME_R | SIP_R,19,1900-2000,1950.0,82,0,0.0,0.0,0.0,0.0,0.044752194740079396
pre_neuropil,PB | PB,5,500-600,550.0,155,52,110.0,110.0,0.33548387096774196,0.26592684807262523,0.41299857196847223
pre_neuropil,PB | PB,7,700-800,750.0,100,21,37.0,37.0,0.21,0.14165549531645788,0.2998014930196232
pre_neuropil,PB | PB,12,1200-1300,1250.0,62,7,16.0,16.0,0.11290322580645161,0.05577792691334926,0.21519969209955447
pre_neuropil,PB | SPS_L,0,0-100,50.0,230,14,29.0,29.0,0.06086956521739131,0.03660110069194115,0.099566287830888
pre_neuropil,PB | SPS_R,4,400-500,450.0,158,5,6.0,6.0,0.03164556962025317,0.01359113546585565,0.07193446487422996
pre_neuropil,PB | SPS_R,17,1700-1800,1750.0,217,1,2.0,2.0,0.004608294930875576,0.0008139199742202268,0.025637618141786903
pre_neuropil,PVLP_R | SMP_L,17,1700-1800,1750.0,118,0,0.0,0.0,0.0,0.0,0.03152946120208533
pre_neuropil,PVLP_R | SMP_L,19,1900-2000,1950.0,106,0,0.0,0.0,0.0,0.0,0.034973998922084165
pre_neuropil,SIP_L | SIP_L,9,900-1000,950.0,187,13,16.0,16.0,0.06951871657754011,0.041073522648491526,0.11529490016917505
pre_neuropil,SIP_L | SIP_L,17,1700-1800,1750.0,136,4,4.0,4.0,0.029411764705882353,0.011495676995744355,0.07318298800808855
pre_neuropil,VES_L | VES_L,16,1600-1700,1650.0,322,17,32.0,32.0,0.052795031055900624,0.03322037480886364,0.08291458156257572
pre_neuropil,VES_L | WED_L,1,100-200,150.0,190,75,340.0,340.0,0.39473684210526316,0.3279802532873067,0.46566569268094776
pre_neuropil,VES_L | WED_L,2,200-300,250.0,124,33,96.0,96.0,0.2661290322580645,0.19622678501939927,0.35008677801485555
pre_neuropil,WED_L | WED_L,17,1700-1800,1750.0,53,1,1.0,1.0,0.018867924528301886,0.003338367386749398,0.09943143501149412
pre_neuropil,AL_L | MB_CA_L,18,1800-1900,1850.0,120,1,3.0,3.0,0.008333333333333333,0.001472517830674952,0.045697415374322405
pre_neuropil,AL_L | MB_ML_L,3,300-400,350.0,185,4,14.0,14.0,0.021621621621621623,0.008439451064916212,0.05426707122678223
pre_neuropil,AMMC_R | LAL_R,3,300-400,350.0,74,6,32.0,32.0,0.08108108108108109,0.03768933680933338,0.16582138239479394
pre_neuropil,AOTU_L | SIP_R,16,1600-1700,1650.0,79,2,5.0,5.0,0.02531645569620253,0.006970221164761904,0.08768753532473128
pre_neuropil,AOTU_R | SIP_L,12,1200-1300,1250.0,66,3,7.0,7.0,0.045454545454545456,0.015577991894810295,0.1253351601521073
pre_neuropil,AOTU_R | SIP_L,17,1700-1800,1750.0,47,1,1.0,1.0,0.02127659574468085,0.003765671010464995,0.11113236524331144
pre_neuropil,ATL_L | MB_ML_L,14,1400-1500,1450.0,165,0,0.0,0.0,0.0,0.0,0.02275268654170536
pre_neuropil,ATL_R | SLP_R,12,1200-1300,1250.0,197,1,1.0,1.0,0.005076142131979695,0.0008966033639121081,0.02818900439862314
pre_neuropil,AVLP_L | FB,13,1300-1400,1350.0,228,0,0.0,0.0,0.0,0.0,0.016569933954907145
pre_neuropil,AVLP_L | MB_ML_L,9,900-1000,950.0,233,4,5.0,5.0,0.017167381974248927,0.006695688900436383,0.04330228442857339
pre_neuropil,AVLP_R | FB,0,0-100,50.0,309,57,144.0,144.0,0.18446601941747573,0.1451857299445889,0.23149563212490576
pre_neuropil,AVLP_R | FB,2,200-300,250.0,95,9,13.0,13.0,0.09473684210526316,0.050643660254729314,0.17033212322105418
pre_neuropil,AVLP_R | FB,6,600-700,650.0,121,7,19.0,19.0,0.05785123966942149,0.02830239313891006,0.11461150735579681
pre_neuropil,AVLP_R | MB_ML_L,3,300-400,350.0,37,2,4.0,4.0,0.05405405405405406,0.01495066277053994,0.1770496506353991
pre_neuropil,CRE_R | MB_CA_R,13,1300-1400,1350.0,79,2,9.0,9.0,0.02531645569620253,0.006970221164761904,0.08768753532473128
pre_neuropil,CRE_R | PVLP_R,18,1800-1900,1850.0,143,1,1.0,1.0,0.006993006993006993,0.0012354740923871538,0.03854616816702707
pre_neuropil,EB | GA_L,11,1100-1200,1150.0,68,0,0.0,0.0,0.0,0.0,0.05347319658804926
pre_neuropil,FB | FLA_R,5,500-600,550.0,155,3,4.0,4.0,0.01935483870967742,0.006603757117780048,0.05535482300228925
pre_neuropil,FB | FLA_R,6,600-700,650.0,161,4,5.0,5.0,0.024844720496894408,0.009702928100705496,0.06213330741266006
pre_neuropil,FB | FLA_R,14,1400-1500,1450.0,170,2,2.0,2.0,0.011764705882352941,0.003232190436117468,0.04187553981947152
pre_neuropil,FB | ICL_R,13,1300-1400,1350.0,335,0,0.0,0.0,0.0,0.0,0.011337450891508009
pre_neuropil,FB | MB_VL_R,6,600-700,650.0,51,1,3.0,3.0,0.0196078431372549,0.003469603253442241,0.10304807675589372
pre_neuropil,FB | SAD,12,1200-1300,1250.0,126,2,2.0,2.0,0.015873015873015872,0.00436371038878235,0.05602987687446764
pre_neuropil,GNG | MB_ML_R,9,900-1000,950.0,80,0,0.0,0.0,0.0,0.0,0.0458197362645751
pre_neuropil,IB_L | PVLP_L,5,500-600,550.0,196,8,8.0,8.0,0.04081632653061224,0.020824715428567828,0.07846191958636398
pre_neuropil,IB_L | PVLP_L,13,1300-1400,1350.0,188,0,0.0,0.0,0.0,1.734723475976807e-18,0.020024853837749476
pre_neuropil,IB_R | MB_ML_R,17,1700-1800,1750.0,204,0,0.0,0.0,0.0,0.0,0.01848330651804066
pre_neuropil,ICL_R | MB_ML_R,2,200-300,250.0,78,2,3.0,3.0,0.02564102564102564,0.007059945446585378,0.08875440813398978
pre_neuropil,LAL_L | SLP_R,18,1800-1900,1850.0,180,1,1.0,1.0,0.005555555555555556,0.0009813408130013804,0.030793839559667267
pre_neuropil,LAL_R | SLP_L,3,300-400,350.0,123,8,11.0,11.0,0.06504065040650407,0.033322237047724246,0.12310593793587735
pre_neuropil,LA_L | PLP_L,1,100-200,150.0,157,10,18.0,18.0,0.06369426751592357,0.03496168317163623,0.11326862540524937
pre_neuropil,LA_L | PLP_L,7,700-800,750.0,98,0,0.0,0.0,0.0,0.0,0.037721324095458045
pre_neuropil,LA_L | PLP_L,11,1100-1200,1150.0,92,1,1.0,1.0,0.010869565217391304,0.0019212795763616508,0.05902928886156091
pre_neuropil,MB_CA_R | MB_VL_R,18,1800-1900,1850.0,104,5,40.0,40.0,0.04807692307692308,0.020707736946876366,0.10764347445948261
pre_neuropil,MB_CA_R | MB_VL_R,19,1900-2000,1950.0,92,1,1.0,1.0,0.010869565217391304,0.0019212795763616508,0.05902928886156091
pre_neuropil,MB_ML_R | MB_PED_L,11,1100-1200,1150.0,63,0,0.0,0.0,0.0,0.0,0.057473190348525466
pre_neuropil,MB_ML_R | MB_VL_L,3,300-400,350.0,85,28,37.0,37.0,0.32941176470588235,0.23877626262769047,0.43480007998658043
pre_neuropil,MB_ML_R | SCL_R,3,300-400,350.0,116,6,6.0,6.0,0.05172413793103448,0.02391832740361237,0.10826949385378072
pre_neuropil,MB_ML_R | SPS_R,8,800-900,850.0,73,3,3.0,3.0,0.0410958904109589,0.01407368523428873,0.1140027733506444
pre_neuropil,MB_ML_R | SPS_R,10,1000-1100,1050.0,92,2,2.0,2.0,0.021739130434782608,0.005981915837670909,0.0758364177460756
pre_neuropil,MB_ML_R | SPS_R,16,1600-1700,1650.0,153,1,1.0,1.0,0.006535947712418301,0.0011546587784428824,0.036090561877301516
pre_neuropil,MB_VL_R | SLP_R,10,1000-1100,1050.0,145,4,5.0,5.0,0.027586206896551724,0.010778728538865683,0.06877967448824501
pre_neuropil,PB | PB,9,900-1000,950.0,73,20,45.0,45.0,0.273972602739726,0.18491307031474408,0.3856320510778349
pre_neuropil,VES_L | WED_L,16,1600-1700,1650.0,61,1,1.0,1.0,0.01639344262295082,0.002899656114363977,0.08719065627768062
pre_neuropil,WED_L | WED_L,4,400-500,450.0,96,37,88.0,88.0,0.3854166666666667,0.29425614956558316,0.485394817566354
pre_neuropil,AL_L | MB_CA_L,17,1700-1800,1750.0,110,0,0.0,0.0,0.0,0.0,0.03374513358912735
pre_neuropil,AL_L | MB_CA_R,1,100-200,150.0,106,49,125.0,125.0,0.46226415094339623,0.37033458798877916,0.5568332609864725
pre_neuropil,AL_L | MB_CA_R,9,900-1000,950.0,81,2,2.0,2.0,0.024691358024691357,0.0067974449101870366,0.08562891197134277
pre_neuropil,AL_L | MB_CA_R,13,1300-1400,1350.0,110,2,3.0,3.0,0.01818181818181818,0.005000250085743785,0.06388142410014258
pre_neuropil,AL_R | MB_CA_R,4,400-500,450.0,114,26,53.0,53.0,0.22807017543859648,0.16065986333040766,0.3132101452234477
pre_neuropil,AL_R | MB_CA_R,9,900-1000,950.0,102,13,25.0,25.0,0.12745098039215685,0.07601761416527755,0.20592823699343513
pre_neuropil,AMMC_R | LAL_R,11,1100-1200,1150.0,94,1,2.0,2.0,0.010638297872340425,0.001880347339052478,0.057824318161102874
pre_neuropil,AMMC_R | LAL_R,13,1300-1400,1350.0,68,0,0.0,0.0,0.0,0.0,0.05347319658804926
pre_neuropil,AOTU_L | AOTU_R,18,1800-1900,1850.0,186,2,5.0,5.0,0.010752688172043012,0.0029536830046733957,0.038352332115300314
pre_neuropil,AOTU_L | LH_L,1,100-200,150.0,225,10,15.0,15.0,0.044444444444444446,0.02431747739848865,0.07986637728527514
pre_neuropil,AOTU_L | LH_L,11,1100-1200,1150.0,72,0,0.0,0.0,0.0,0.0,0.05065293981139638
pre_neuropil,AOTU_L | SIP_R,12,1200-1300,1250.0,71,2,2.0,2.0,0.028169014084507043,0.007759100870383069,0.09701685261003423
pre_neuropil,ATL_L | MB_ML_L,11,1100-1200,1150.0,119,0,0.0,0.0,0.0,0.0,0.0312727935813275
pre_neuropil,ATL_L | SLP_L,11,1100-1200,1150.0,195,0,0.0,0.0,0.0,0.0,0.019319900865814796
pre_neuropil,CRE_R | MB_CA_R,3,300-400,350.0,125,23,42.0,42.0,0.184,0.12585324884366855,0.260990751851759
pre_neuropil,CRE_R | MB_CA_R,12,1200-1300,1250.0,73,0,0.0,0.0,0.0,0.0,0.04999375338358388
pre_neuropil,CRE_R | MB_CA_R,14,1400-1500,1450.0,73,0,0.0,0.0,0.0,0.0,0.04999375338358388
pre_neuropil,CRE_R | MB_CA_R,18,1800-1900,1850.0,56,0,0.0,0.0,0.0,0.0,0.06419614448811528
pre_neuropil,CRE_R | MB_CA_R,19,1900-2000,1950.0,59,0,0.0,0.0,0.0,0.0,0.06113147978409207
pre_neuropil,EB | GA_L,14,1400-1500,1450.0,76,0,0.0,0.0,0.0,0.0,0.04811526823109757
pre_neuropil,EB | MB_ML_L,5,500-600,550.0,27,0,0.0,0.0,0.0,0.0,0.12455903714463581
pre_neuropil,EB | MB_ML_L,7,700-800,750.0,48,1,1.0,1.0,0.020833333333333332,0.003687015979399688,0.10899469137531158
pre_neuropil,EB | MB_ML_R,0,0-100,50.0,87,26,55.0,55.0,0.2988505747126437,0.21283952894872077,0.4018744346978906
pre_neuropil,FB | FLA_R,11,1100-1200,1150.0,159,1,2.0,2.0,0.006289308176100629,0.0011110528093918985,0.034761844533793135
pre_neuropil,FB | MB_VL_R,3,300-400,350.0,34,1,1.0,1.0,0.029411764705882353,0.005210771925596644,0.14915902216344817
pre_neuropil,FB | MB_VL_R,10,1000-1100,1050.0,89,1,1.0,1.0,0.011235955056179775,0.0019861320934023673,0.06093393821990546
pre_neuropil,GNG | MB_ML_R,2,200-300,250.0,34,1,1.0,1.0,0.029411764705882353,0.005210771925596644,0.14915902216344817
pre_neuropil,GNG | None,11,1100-1200,1150.0,11,0,0.0,0.0,0.0,2.7755575615628914e-17,0.2588400172488141
pre_neuropil,IB_R | MB_ML_R,3,300-400,350.0,59,0,0.0,0.0,0.0,0.0,0.06113147978409207
pre_neuropil,LA_L | LOP_L,16,1600-1700,1650.0,179,0,0.0,0.0,0.0,0.0,0.02101053589555112
pre_neuropil,LA_L | PLP_L,3,300-400,350.0,103,4,5.0,5.0,0.038834951456310676,0.015203743545083998,0.09562948995198081
pre_neuropil,LA_L | PLP_L,10,1000-1100,1050.0,78,2,2.0,2.0,0.02564102564102564,0.007059945446585378,0.08875440813398978
pre_neuropil,MB_CA_R | MB_VL_R,14,1400-1500,1450.0,119,6,49.0,49.0,0.05042016806722689,0.023310004458561698,0.10564956624061513
pre_neuropil,MB_ML_L | ME_L,3,300-400,350.0,87,8,17.0,17.0,0.09195402298850575,0.04733232597752604,0.1710874288484568
pre_neuropil,MB_ML_R | MB_VL_L,6,600-700,650.0,71,7,8.0,8.0,0.09859154929577464,0.048582206325328975,0.18980927648636933
pre_neuropil,MB_ML_R | MB_VL_L,12,1200-1300,1250.0,41,2,2.0,2.0,0.04878048780487805,0.013480662282573552,0.16139266962351367
pre_neuropil,MB_ML_R | MB_VL_L,14,1400-1500,1450.0,46,2,2.0,2.0,0.043478260869565216,0.012005193588830829,0.1453252291905342
pre_neuropil,MB_ML_R | MB_VL_L,19,1900-2000,1950.0,26,0,0.0,0.0,0.0,0.0,0.12873304380462175
pre_neuropil,MB_ML_R | SCL_R,1,100-200,150.0,157,8,17.0,17.0,0.050955414012738856,0.026042771818301898,0.09731834868783584
pre_neuropil,MB_VL_R | SIP_R,4,400-500,450.0,44,6,8.0,8.0,0.13636363636363635,0.0640286740786005,0.2670973752174096
pre_neuropil,MB_VL_R | SIP_R,8,800-900,850.0,39,1,1.0,1.0,0.02564102564102564,0.00454058606523737,0.13181286478627147
pre_neuropil,MB_VL_R | SLP_R,18,1800-1900,1850.0,166,1,1.0,1.0,0.006024096385542169,0.0010641662329914856,0.03333023419658525
pre_neuropil,ME_R | SIP_R,10,1000-1100,1050.0,90,2,2.0,2.0,0.022222222222222223,0.006115313794863603,0.07744677380807581
pre_neuropil,ME_R | SIP_R,14,1400-1500,1450.0,109,0,0.0,0.0,0.0,0.0,0.03404418228738337
pre_neuropil,PVLP_R | SMP_L,13,1300-1400,1350.0,105,1,1.0,1.0,0.009523809523809525,0.0016831259050527937,0.051987529432612214
pre_neuropil,SIP_L | SIP_L,14,1400-1500,1450.0,164,10,15.0,15.0,0.06097560975609756,0.033454199348097076,0.1085940175421137
pre_neuropil,VES_L | WED_L,5,500-600,550.0,64,10,20.0,20.0,0.15625,0.08714748876961673,0.26428290202305327
pre_neuropil,WED_L | WED_L,5,500-600,550.0,90,22,41.0,41.0,0.24444444444444444,0.16732663395366268,0.3424856454618631
pre_neuropil,AL_L | MB_CA_L,8,800-900,850.0,123,6,9.0,9.0,0.04878048780487805,0.022545466884545534,0.10234731277134022
pre_neuropil,AOTU_L | SIP_R,8,800-900,850.0,90,1,1.0,1.0,0.011111111111111112,0.00196403353551235,0.06028554447679775
pre_neuropil,AOTU_R | LAL_L,17,1700-1800,1750.0,218,2,2.0,2.0,0.009174311926605505,0.0025194905654443538,0.03282825304981987
pre_neuropil,AOTU_R | SIP_L,15,1500-1600,1550.0,47,1,2.0,2.0,0.02127659574468085,0.003765671010464995,0.11113236524331144
pre_neuropil,AOTU_R | SIP_L,19,1900-2000,1950.0,46,0,0.0,0.0,0.0,0.0,0.07707617732978073
pre_neuropil,AVLP_L | FB,5,500-600,550.0,70,4,10.0,10.0,0.05714285714285714,0.02244341584741017,0.1379214733207552
pre_neuropil,AVLP_L | FB,11,1100-1200,1150.0,150,0,0.0,0.0,0.0,0.0,0.02497113914571871
pre_neuropil,AVLP_R | FB,5,500-600,550.0,103,1,1.0,1.0,0.009708737864077669,0.0017158473082714565,0.05295948514650271
pre_neuropil,CRE_R | MB_CA_R,6,600-700,650.0,115,18,59.0,59.0,0.1565217391304348,0.10136047320528253,0.23388913635904512
pre_neuropil,CRE_R | PVLP_R,2,200-300,250.0,89,2,2.0,2.0,0.02247191011235955,0.006184269063094168,0.07827786859933303
pre_neuropil,CRE_R | PVLP_R,10,1000-1100,1050.0,100,3,4.0,4.0,0.03,0.010254338223414816,0.08452078080402699
pre_neuropil,CRE_R | PVLP_R,13,1300-1400,1350.0,108,0,0.0,0.0,0.0,0.0,0.03434857870416732
pre_neuropil,EB | PB,15,1500-1600,1550.0,109,2,3.0,3.0,0.01834862385321101,0.0050462566124631555,0.06444584559097954
pre_neuropil,FB | MB_VL_R,5,500-600,550.0,46,2,2.0,2.0,0.043478260869565216,0.012005193588830829,0.1453252291905342
pre_neuropil,GNG | MB_ML_R,3,300-400,350.0,47,1,1.0,1.0,0.02127659574468085,0.003765671010464995,0.11113236524331144
pre_neuropil,GNG | MB_ML_R,10,1000-1100,1050.0,78,0,0.0,0.0,0.0,0.0,0.04693945377411976
pre_neuropil,IB_L | MB_ML_L,1,100-200,150.0,92,1,1.0,1.0,0.010869565217391304,0.0019212795763616508,0.05902928886156091
pre_neuropil,IB_L | MB_ML_L,7,700-800,750.0,93,0,0.0,0.0,0.0,0.0,0.0396689026203615
pre_neuropil,IB_L | MB_ML_L,8,800-900,850.0,93,0,0.0,0.0,0.0,0.0,0.0396689026203615
pre_neuropil,IB_L | PVLP_L,7,700-800,750.0,175,1,1.0,1.0,0.005714285714285714,0.0010093989597420756,0.031654142408709104
pre_neuropil,IB_R | MB_ML_R,7,700-800,750.0,81,0,0.0,0.0,0.0,0.0,0.04527967412212876
pre_neuropil,LAL_L | SLP_R,14,1400-1500,1450.0,217,1,1.0,1.0,0.004608294930875576,0.0008139199742202268,0.025637618141786903
pre_neuropil,LA_L | PLP_L,4,400-500,450.0,87,7,7.0,7.0,0.08045977011494253,0.03951976844435234,0.1568836414471511
pre_neuropil,MB_ML_L | ME_L,16,1600-1700,1650.0,128,0,0.0,0.0,0.0,0.0,0.02913799589810803
pre_neuropil,MB_ML_R | MB_PED_L,18,1800-1900,1850.0,44,1,1.0,1.0,0.022727272727272728,0.004023148385637013,0.11807979131537633
pre_neuropil,MB_VL_R | SIP_R,6,600-700,650.0,53,2,3.0,3.0,0.03773584905660377,0.010410068833819265,0.12754523150959116
pre_neuropil,ME_R | SIP_R,13,1300-1400,1350.0,94,2,3.0,3.0,0.02127659574468085,0.005854213528540098,0.07429165489552492
pre_neuropil,PB | PB,17,1700-1800,1750.0,33,0,0.0,0.0,0.0,0.0,0.10427343003561192
pre_neuropil,WED_L | WED_L,11,1100-1200,1150.0,68,3,6.0,6.0,0.04411764705882353,0.0151163456535321,0.12187392182380694
pre_neuropil,AL_L | MB_CA_L,5,500-600,550.0,117,18,49.0,49.0,0.15384615384615385,0.09958576028690376,0.23011526982193298
pre_neuropil,AL_L | MB_CA_R,5,500-600,550.0,75,14,38.0,38.0,0.18666666666666668,0.11458005622312066,0.2892879525438247
pre_neuropil,AMMC_R | LAL_R,17,1700-1800,1750.0,72,0,0.0,0.0,0.0,0.0,0.05065293981139638
pre_neuropil,AOTU_L | SIP_R,13,1300-1400,1350.0,65,0,0.0,0.0,0.0,0.0,0.055803467670710726
pre_neuropil,AVLP_L | FB,1,100-200,150.0,117,13,29.0,29.0,0.1111111111111111,0.06609257325647655,0.1808554976065375
pre_neuropil,AVLP_R | MB_ML_L,6,600-700,650.0,40,1,4.0,4.0,0.025,0.0044267174077949195,0.1288165948800778
pre_neuropil,EB | GA_L,10,1000-1100,1050.0,59,0,0.0,0.0,0.0,0.0,0.06113147978409207
pre_neuropil,FB | SAD,9,900-1000,950.0,136,0,0.0,0.0,0.0,0.0,0.02747108156657246
pre_neuropil,GNG | MB_ML_L,1,100-200,150.0,87,7,17.0,17.0,0.08045977011494253,0.03951976844435234,0.1568836414471511
pre_neuropil,GNG | None,14,1400-1500,1450.0,7,1,1.0,1.0,0.14285714285714285,0.02567895594897479,0.51313450331903
pre_neuropil,IB_R | MB_ML_R,9,900-1000,950.0,91,0,0.0,0.0,0.0,0.0,0.04050543221539915
pre_neuropil,LA_L | PLP_L,2,200-300,250.0,140,4,5.0,5.0,0.02857142857142857,0.011165596206339352,0.07115829340556709
pre_neuropil,MB_ML_R | MB_PED_L,5,500-600,550.0,78,20,29.0,29.0,0.2564102564102564,0.1725530857155662,0.36313536612310743
pre_neuropil,MB_ML_R | MB_PED_L,10,1000-1100,1050.0,73,1,1.0,1.0,0.0136986301369863,0.0024221890927605197,0.0735991326912731
pre_neuropil,MB_ML_R | SPS_R,18,1800-1900,1850.0,195,0,0.0,0.0,0.0,0.0,0.019319900865814796
pre_neuropil,MB_VL_R | SIP_R,11,1100-1200,1150.0,66,2,2.0,2.0,0.030303030303030304,0.008349735075946503,0.10392718870586834
pre_neuropil,MB_VL_R | SLP_R,7,700-800,750.0,136,11,12.0,12.0,0.08088235294117647,0.045761490774321255,0.13903044524471742
pre_neuropil,ME_R | SIP_R,7,700-800,750.0,103,2,2.0,2.0,0.019417475728155338,0.005341113332198465,0.06805351947000593
pre_neuropil,PB | PB,16,1600-1700,1650.0,31,4,6.0,6.0,0.12903225806451613,0.05134201164644764,0.28852756954385356
pre_neuropil,VES_L | WED_L,9,900-1000,950.0,67,7,19.0,19.0,0.1044776119402985,0.05153704291423214,0.20031497623835617
pre_neuropil,VES_L | WED_L,19,1900-2000,1950.0,62,3,5.0,5.0,0.04838709677419355,0.016591385000846108,0.13288250384754152
pre_neuropil,WED_L | WED_L,10,1000-1100,1050.0,81,4,4.0,4.0,0.04938271604938271,0.01936899210168111,0.12020404753924974
pre_neuropil,AOTU_L | LH_L,9,900-1000,950.0,90,2,5.0,5.0,0.022222222222222223,0.006115313794863603,0.07744677380807581
pre_neuropil,AOTU_R | SIP_L,8,800-900,850.0,62,3,3.0,3.0,0.04838709677419355,0.016591385000846108,0.13288250384754152
pre_neuropil,AVLP_L | FB,7,700-800,750.0,95,0,0.0,0.0,0.0,0.0,0.038866226366226365
pre_neuropil,CRE_R | MB_CA_R,5,500-600,550.0,90,19,56.0,56.0,0.2111111111111111,0.1395248384759475,0.3063499121676903
pre_neuropil,EB | GA_L,4,400-500,450.0,72,10,15.0,15.0,0.1388888888888889,0.077226478114719,0.23713397841573391
pre_neuropil,EB | MB_ML_R,3,300-400,350.0,26,0,0.0,0.0,0.0,0.0,0.12873304380462175
pre_neuropil,EB | MB_ML_R,7,700-800,750.0,61,1,1.0,1.0,0.01639344262295082,0.002899656114363977,0.08719065627768062
pre_neuropil,EB | PB,17,1700-1800,1750.0,92,3,3.0,3.0,0.03260869565217391,0.011150975342623229,0.09153512338694722
pre_neuropil,GNG | MB_ML_L,6,600-700,650.0,84,1,3.0,3.0,0.011904761904761904,0.002104528901587875,0.06439699201788535
pre_neuropil,MB_ML_L | ME_L,1,100-200,150.0,108,10,12.0,12.0,0.09259259259259259,0.051072779285118,0.16210013669605533
pre_neuropil,MB_ML_R | MB_PED_L,15,1500-1600,1550.0,64,1,1.0,1.0,0.015625,0.0027634707504014047,0.08334298900290629
pre_neuropil,SIP_L | SIP_L,11,1100-1200,1150.0,162,5,7.0,7.0,0.030864197530864196,0.013253742630974952,0.0702090314860138
pre_neuropil,WED_L | WED_L,19,1900-2000,1950.0,46,3,15.0,15.0,0.06521739130434782,0.022427454466343574,0.17503009103781358
pre_neuropil,AL_L | MB_CA_R,8,800-900,850.0,84,3,3.0,3.0,0.03571428571428571,0.012219447773066126,0.09981858432106694
pre_neuropil,AL_L | MB_ML_L,2,200-300,250.0,176,8,8.0,8.0,0.045454545454545456,0.023209498401566178,0.08711870152548072
pre_neuropil,AMMC_R | LAL_R,18,1800-1900,1850.0,69,0,0.0,0.0,0.0,0.0,0.05273909414400562
pre_neuropil,AOTU_L | SIP_R,14,1400-1500,1450.0,74,1,2.0,2.0,0.013513513513513514,0.0023894018749393217,0.07265530429759565
pre_neuropil,ATL_L | MB_ML_L,7,700-800,750.0,82,0,0.0,0.0,0.0,0.0,0.044752194740079396
pre_neuropil,AVLP_L | FB,4,400-500,450.0,94,0,0.0,0.0,0.0,3.469446951953614e-18,0.03926346257624569
pre_neuropil,EB | MB_ML_R,2,200-300,250.0,20,1,1.0,1.0,0.05,0.008881219432873136,0.23613589351256675
pre_neuropil,EB | MB_ML_R,6,600-700,650.0,51,0,0.0,0.0,0.0,0.0,0.07004901388726806
pre_neuropil,FB | MB_VL_R,7,700-800,750.0,63,1,1.0,1.0,0.015873015873015872,0.0028074219075510873,0.0845872544616561
pre_neuropil,IB_L | MB_ML_L,10,1000-1100,1050.0,97,0,0.0,0.0,0.0,0.0,0.03809538920445529
pre_neuropil,LAL_R | SLP_L,2,200-300,250.0,151,5,8.0,8.0,0.033112582781456956,0.014224835577160273,0.07516716243887676
pre_neuropil,MB_VL_R | SIP_R,2,200-300,250.0,70,24,38.0,38.0,0.34285714285714286,0.2424582708289697,0.45960668984360514
pre_neuropil,PB | PB,11,1100-1200,1150.0,54,3,3.0,3.0,0.05555555555555555,0.019072922503838907,0.15107451463482943
pre_neuropil,VES_L | WED_L,4,400-500,450.0,79,17,23.0,23.0,0.21518987341772153,0.13892090811951754,0.3178737457741784
pre_neuropil,WED_L | WED_L,12,1200-1300,1250.0,60,5,12.0,12.0,0.08333333333333333,0.03611992405048589,0.18069168468112481
pre_neuropil,AL_L | MB_CA_L,13,1300-1400,1350.0,112,4,13.0,13.0,0.03571428571428571,0.013974386294255417,0.08824795870097944
